RegionID,name,year,n
394528,"Daytona Beach, FL",11/1/2019,1384
394528,"Daytona Beach, FL",12/1/2019,1388
394528,"Daytona Beach, FL",1/1/2020,1393
394528,"Daytona Beach, FL",2/1/2020,1397
394528,"Daytona Beach, FL",3/1/2020,1402
394528,"Daytona Beach, FL",4/1/2020,1407
394528,"Daytona Beach, FL",5/1/2020,1414
394528,"Daytona Beach, FL",6/1/2020,1420
394528,"Daytona Beach, FL",7/1/2020,1427
394528,"Daytona Beach, FL",8/1/2020,1436
394528,"Daytona Beach, FL",9/1/2020,1445
394528,"Daytona Beach, FL",10/1/2020,1455
394528,"Daytona Beach, FL",11/1/2020,1470
394528,"Daytona Beach, FL",12/1/2020,1484
394528,"Daytona Beach, FL",1/1/2021,1499
394528,"Daytona Beach, FL",2/1/2021,1518
394528,"Daytona Beach, FL",3/1/2021,1537
394528,"Daytona Beach, FL",4/1/2021,1556
394528,"Daytona Beach, FL",5/1/2021,1575
394528,"Daytona Beach, FL",6/1/2021,1594
394528,"Daytona Beach, FL",7/1/2021,1613
394528,"Daytona Beach, FL",8/1/2021,1633
394528,"Daytona Beach, FL",9/1/2021,1652
394528,"Daytona Beach, FL",10/1/2021,1672
394531,"Des Moines, IA",1/1/2019,1074
394531,"Des Moines, IA",2/1/2019,1075
394531,"Des Moines, IA",3/1/2019,1077
394531,"Des Moines, IA",4/1/2019,1079
394531,"Des Moines, IA",5/1/2019,1081
394531,"Des Moines, IA",6/1/2019,1083
394531,"Des Moines, IA",7/1/2019,1085
394531,"Des Moines, IA",8/1/2019,1087
394531,"Des Moines, IA",9/1/2019,1089
394531,"Des Moines, IA",10/1/2019,1091
394531,"Des Moines, IA",11/1/2019,1093
394531,"Des Moines, IA",12/1/2019,1094
394531,"Des Moines, IA",1/1/2020,1095
394531,"Des Moines, IA",2/1/2020,1097
394531,"Des Moines, IA",3/1/2020,1098
394531,"Des Moines, IA",4/1/2020,1100
394531,"Des Moines, IA",5/1/2020,1102
394531,"Des Moines, IA",6/1/2020,1103
394531,"Des Moines, IA",7/1/2020,1105
394531,"Des Moines, IA",8/1/2020,1108
394531,"Des Moines, IA",9/1/2020,1110
394531,"Des Moines, IA",10/1/2020,1113
394531,"Des Moines, IA",11/1/2020,1117
394531,"Des Moines, IA",12/1/2020,1120
394531,"Des Moines, IA",1/1/2021,1124
394531,"Des Moines, IA",2/1/2021,1129
394531,"Des Moines, IA",3/1/2021,1133
394531,"Des Moines, IA",4/1/2021,1138
394531,"Des Moines, IA",5/1/2021,1143
394531,"Des Moines, IA",6/1/2021,1147
394531,"Des Moines, IA",7/1/2021,1152
394531,"Des Moines, IA",8/1/2021,1157
394531,"Des Moines, IA",9/1/2021,1161
394531,"Des Moines, IA",10/1/2021,1166
394711,"Jackson, MS",1/1/2019,1141
394711,"Jackson, MS",2/1/2019,1143
394711,"Jackson, MS",3/1/2019,1144
394711,"Jackson, MS",4/1/2019,1145
394711,"Jackson, MS",5/1/2019,1147
394711,"Jackson, MS",6/1/2019,1149
394711,"Jackson, MS",7/1/2019,1150
394711,"Jackson, MS",8/1/2019,1153
394711,"Jackson, MS",9/1/2019,1155
394711,"Jackson, MS",10/1/2019,1158
394711,"Jackson, MS",11/1/2019,1160
394711,"Jackson, MS",12/1/2019,1163
394711,"Jackson, MS",1/1/2020,1166
394711,"Jackson, MS",2/1/2020,1169
394711,"Jackson, MS",3/1/2020,1172
394711,"Jackson, MS",4/1/2020,1175
394711,"Jackson, MS",5/1/2020,1178
394711,"Jackson, MS",6/1/2020,1181
394711,"Jackson, MS",7/1/2020,1184
394711,"Jackson, MS",8/1/2020,1188
394711,"Jackson, MS",9/1/2020,1191
394711,"Jackson, MS",10/1/2020,1195
394711,"Jackson, MS",11/1/2020,1202
394711,"Jackson, MS",12/1/2020,1210
394711,"Jackson, MS",1/1/2021,1217
394711,"Jackson, MS",2/1/2021,1226
394711,"Jackson, MS",3/1/2021,1234
394711,"Jackson, MS",4/1/2021,1243
394711,"Jackson, MS",5/1/2021,1252
394711,"Jackson, MS",6/1/2021,1261
394711,"Jackson, MS",7/1/2021,1270
394711,"Jackson, MS",8/1/2021,1279
394711,"Jackson, MS",9/1/2021,1288
394711,"Jackson, MS",10/1/2021,1298
395245,"Youngstown, OH",1/1/2019,693
395245,"Youngstown, OH",2/1/2019,693
395245,"Youngstown, OH",3/1/2019,694
395245,"Youngstown, OH",4/1/2019,695
395245,"Youngstown, OH",5/1/2019,696
395245,"Youngstown, OH",6/1/2019,697
395245,"Youngstown, OH",7/1/2019,698
395245,"Youngstown, OH",8/1/2019,700
395245,"Youngstown, OH",9/1/2019,702
395245,"Youngstown, OH",10/1/2019,704
395245,"Youngstown, OH",11/1/2019,707
395245,"Youngstown, OH",12/1/2019,710
395245,"Youngstown, OH",1/1/2020,713
395245,"Youngstown, OH",2/1/2020,716
395245,"Youngstown, OH",3/1/2020,720
395245,"Youngstown, OH",4/1/2020,723
395245,"Youngstown, OH",5/1/2020,727
395245,"Youngstown, OH",6/1/2020,731
395245,"Youngstown, OH",7/1/2020,735
395245,"Youngstown, OH",8/1/2020,740
395245,"Youngstown, OH",9/1/2020,744
395245,"Youngstown, OH",10/1/2020,749
395245,"Youngstown, OH",11/1/2020,756
395245,"Youngstown, OH",12/1/2020,763
395245,"Youngstown, OH",1/1/2021,770
395245,"Youngstown, OH",2/1/2021,778
395245,"Youngstown, OH",3/1/2021,786
395245,"Youngstown, OH",4/1/2021,794
395245,"Youngstown, OH",5/1/2021,803
395245,"Youngstown, OH",6/1/2021,811
395245,"Youngstown, OH",7/1/2021,820
395245,"Youngstown, OH",8/1/2021,828
395245,"Youngstown, OH",9/1/2021,837
395245,"Youngstown, OH",10/1/2021,846
394352,"Augusta, GA",1/1/2019,1008
394352,"Augusta, GA",2/1/2019,1012
394352,"Augusta, GA",3/1/2019,1016
394352,"Augusta, GA",4/1/2019,1020
394352,"Augusta, GA",5/1/2019,1023
394352,"Augusta, GA",6/1/2019,1027
394352,"Augusta, GA",7/1/2019,1031
394352,"Augusta, GA",8/1/2019,1034
394352,"Augusta, GA",9/1/2019,1037
394352,"Augusta, GA",10/1/2019,1041
394352,"Augusta, GA",11/1/2019,1044
394352,"Augusta, GA",12/1/2019,1048
394352,"Augusta, GA",1/1/2020,1051
394352,"Augusta, GA",2/1/2020,1056
394352,"Augusta, GA",3/1/2020,1061
394352,"Augusta, GA",4/1/2020,1067
394352,"Augusta, GA",5/1/2020,1073
394352,"Augusta, GA",6/1/2020,1080
394352,"Augusta, GA",7/1/2020,1087
394352,"Augusta, GA",8/1/2020,1095
394352,"Augusta, GA",9/1/2020,1102
394352,"Augusta, GA",10/1/2020,1110
394352,"Augusta, GA",11/1/2020,1120
394352,"Augusta, GA",12/1/2020,1131
394352,"Augusta, GA",1/1/2021,1141
394352,"Augusta, GA",2/1/2021,1152
394352,"Augusta, GA",3/1/2021,1164
394352,"Augusta, GA",4/1/2021,1176
394352,"Augusta, GA",5/1/2021,1188
394352,"Augusta, GA",6/1/2021,1199
394352,"Augusta, GA",7/1/2021,1211
394352,"Augusta, GA",8/1/2021,1223
394352,"Augusta, GA",9/1/2021,1235
394352,"Augusta, GA",10/1/2021,1247
395075,"Scranton, PA",1/1/2019,885
395075,"Scranton, PA",2/1/2019,888
395075,"Scranton, PA",3/1/2019,891
395075,"Scranton, PA",4/1/2019,894
395075,"Scranton, PA",5/1/2019,898
395075,"Scranton, PA",6/1/2019,901
395075,"Scranton, PA",7/1/2019,904
395075,"Scranton, PA",8/1/2019,907
395075,"Scranton, PA",9/1/2019,910
395075,"Scranton, PA",10/1/2019,913
395075,"Scranton, PA",11/1/2019,916
395075,"Scranton, PA",12/1/2019,918
395075,"Scranton, PA",1/1/2020,921
395075,"Scranton, PA",2/1/2020,924
395075,"Scranton, PA",3/1/2020,927
395075,"Scranton, PA",4/1/2020,930
395075,"Scranton, PA",5/1/2020,934
395075,"Scranton, PA",6/1/2020,938
395075,"Scranton, PA",7/1/2020,943
395075,"Scranton, PA",8/1/2020,949
395075,"Scranton, PA",9/1/2020,955
395075,"Scranton, PA",10/1/2020,961
395075,"Scranton, PA",11/1/2020,970
395075,"Scranton, PA",12/1/2020,979
395075,"Scranton, PA",1/1/2021,988
395075,"Scranton, PA",2/1/2021,1000
395075,"Scranton, PA",3/1/2021,1011
395075,"Scranton, PA",4/1/2021,1022
395075,"Scranton, PA",5/1/2021,1033
395075,"Scranton, PA",6/1/2021,1045
395075,"Scranton, PA",7/1/2021,1056
395075,"Scranton, PA",8/1/2021,1068
395075,"Scranton, PA",9/1/2021,1079
395075,"Scranton, PA",10/1/2021,1091
394666,"Harrisburg, PA",1/1/2019,1053
394666,"Harrisburg, PA",2/1/2019,1057
394666,"Harrisburg, PA",3/1/2019,1060
394666,"Harrisburg, PA",4/1/2019,1063
394666,"Harrisburg, PA",5/1/2019,1066
394666,"Harrisburg, PA",6/1/2019,1068
394666,"Harrisburg, PA",7/1/2019,1071
394666,"Harrisburg, PA",8/1/2019,1072
394666,"Harrisburg, PA",9/1/2019,1074
394666,"Harrisburg, PA",10/1/2019,1076
394666,"Harrisburg, PA",11/1/2019,1077
394666,"Harrisburg, PA",12/1/2019,1079
394666,"Harrisburg, PA",1/1/2020,1080
394666,"Harrisburg, PA",2/1/2020,1082
394666,"Harrisburg, PA",3/1/2020,1083
394666,"Harrisburg, PA",4/1/2020,1085
394666,"Harrisburg, PA",5/1/2020,1087
394666,"Harrisburg, PA",6/1/2020,1090
394666,"Harrisburg, PA",7/1/2020,1093
394666,"Harrisburg, PA",8/1/2020,1098
394666,"Harrisburg, PA",9/1/2020,1103
394666,"Harrisburg, PA",10/1/2020,1108
394666,"Harrisburg, PA",11/1/2020,1117
394666,"Harrisburg, PA",12/1/2020,1126
394666,"Harrisburg, PA",1/1/2021,1136
394666,"Harrisburg, PA",2/1/2021,1147
394666,"Harrisburg, PA",3/1/2021,1159
394666,"Harrisburg, PA",4/1/2021,1171
394666,"Harrisburg, PA",5/1/2021,1183
394666,"Harrisburg, PA",6/1/2021,1195
394666,"Harrisburg, PA",7/1/2021,1207
394666,"Harrisburg, PA",8/1/2021,1219
394666,"Harrisburg, PA",9/1/2021,1232
394957,"Melbourne, FL",1/1/2019,1326
394957,"Melbourne, FL",2/1/2019,1331
394957,"Melbourne, FL",3/1/2019,1335
394957,"Melbourne, FL",4/1/2019,1339
394957,"Melbourne, FL",5/1/2019,1344
394957,"Melbourne, FL",6/1/2019,1348
394957,"Melbourne, FL",7/1/2019,1353
394957,"Melbourne, FL",8/1/2019,1359
394957,"Melbourne, FL",9/1/2019,1364
394957,"Melbourne, FL",10/1/2019,1369
394957,"Melbourne, FL",11/1/2019,1374
394957,"Melbourne, FL",12/1/2019,1379
394957,"Melbourne, FL",1/1/2020,1384
394957,"Melbourne, FL",2/1/2020,1389
394957,"Melbourne, FL",3/1/2020,1395
394957,"Melbourne, FL",4/1/2020,1400
394957,"Melbourne, FL",5/1/2020,1406
394957,"Melbourne, FL",6/1/2020,1412
394957,"Melbourne, FL",7/1/2020,1419
394957,"Melbourne, FL",8/1/2020,1427
394957,"Melbourne, FL",9/1/2020,1436
394957,"Melbourne, FL",10/1/2020,1445
394957,"Melbourne, FL",11/1/2020,1461
394957,"Melbourne, FL",12/1/2020,1478
394957,"Melbourne, FL",1/1/2021,1494
394957,"Melbourne, FL",2/1/2021,1518
394957,"Melbourne, FL",3/1/2021,1541
394957,"Melbourne, FL",4/1/2021,1564
394957,"Melbourne, FL",5/1/2021,1588
394957,"Melbourne, FL",6/1/2021,1612
394957,"Melbourne, FL",7/1/2021,1635
394957,"Melbourne, FL",8/1/2021,1660
394957,"Melbourne, FL",9/1/2021,1685
394957,"Melbourne, FL",10/1/2021,1710
395113,"Spokane, WA",1/1/2019,1129
395113,"Spokane, WA",2/1/2019,1134
395113,"Spokane, WA",3/1/2019,1140
395113,"Spokane, WA",4/1/2019,1145
395113,"Spokane, WA",5/1/2019,1150
395113,"Spokane, WA",6/1/2019,1155
395113,"Spokane, WA",7/1/2019,1160
395113,"Spokane, WA",8/1/2019,1165
395113,"Spokane, WA",9/1/2019,1171
395113,"Spokane, WA",10/1/2019,1176
395113,"Spokane, WA",11/1/2019,1181
395113,"Spokane, WA",12/1/2019,1185
395113,"Spokane, WA",1/1/2020,1190
395113,"Spokane, WA",2/1/2020,1196
395113,"Spokane, WA",3/1/2020,1202
395113,"Spokane, WA",4/1/2020,1208
395113,"Spokane, WA",5/1/2020,1216
395113,"Spokane, WA",6/1/2020,1225
395113,"Spokane, WA",7/1/2020,1234
395113,"Spokane, WA",8/1/2020,1246
395113,"Spokane, WA",9/1/2020,1259
395113,"Spokane, WA",10/1/2020,1271
395113,"Spokane, WA",11/1/2020,1291
395113,"Spokane, WA",12/1/2020,1311
395113,"Spokane, WA",1/1/2021,1332
395113,"Spokane, WA",2/1/2021,1355
395113,"Spokane, WA",3/1/2021,1378
395113,"Spokane, WA",4/1/2021,1401
395113,"Spokane, WA",5/1/2021,1424
395113,"Spokane, WA",6/1/2021,1447
395113,"Spokane, WA",7/1/2021,1470
395113,"Spokane, WA",8/1/2021,1494
395113,"Spokane, WA",9/1/2021,1518
395113,"Spokane, WA",10/1/2021,1542
395006,"Provo, UT",1/1/2019,1259
395006,"Provo, UT",2/1/2019,1263
395006,"Provo, UT",3/1/2019,1267
395006,"Provo, UT",4/1/2019,1272
395006,"Provo, UT",5/1/2019,1275
395006,"Provo, UT",6/1/2019,1279
395006,"Provo, UT",7/1/2019,1282
395006,"Provo, UT",8/1/2019,1285
395006,"Provo, UT",9/1/2019,1288
395006,"Provo, UT",10/1/2019,1291
395006,"Provo, UT",11/1/2019,1293
395006,"Provo, UT",12/1/2019,1296
395006,"Provo, UT",1/1/2020,1299
395006,"Provo, UT",2/1/2020,1302
395006,"Provo, UT",3/1/2020,1305
395006,"Provo, UT",4/1/2020,1308
395006,"Provo, UT",5/1/2020,1315
395006,"Provo, UT",6/1/2020,1321
395006,"Provo, UT",7/1/2020,1328
395006,"Provo, UT",8/1/2020,1338
395006,"Provo, UT",9/1/2020,1348
395006,"Provo, UT",10/1/2020,1359
395006,"Provo, UT",11/1/2020,1373
395006,"Provo, UT",12/1/2020,1388
395006,"Provo, UT",1/1/2021,1402
395006,"Provo, UT",2/1/2021,1420
395006,"Provo, UT",3/1/2021,1438
395006,"Provo, UT",4/1/2021,1457
395006,"Provo, UT",5/1/2021,1475
395006,"Provo, UT",6/1/2021,1494
395006,"Provo, UT",7/1/2021,1512
395006,"Provo, UT",8/1/2021,1531
395006,"Provo, UT",9/1/2021,1550
395006,"Provo, UT",10/1/2021,1569
394549,"Durham, NC",1/1/2019,1309
394549,"Durham, NC",2/1/2019,1314
394549,"Durham, NC",3/1/2019,1319
394549,"Durham, NC",4/1/2019,1324
394549,"Durham, NC",5/1/2019,1329
394549,"Durham, NC",6/1/2019,1333
394549,"Durham, NC",7/1/2019,1337
394549,"Durham, NC",8/1/2019,1340
394549,"Durham, NC",9/1/2019,1343
394549,"Durham, NC",10/1/2019,1346
394549,"Durham, NC",11/1/2019,1347
394549,"Durham, NC",12/1/2019,1348
394549,"Durham, NC",1/1/2020,1349
394549,"Durham, NC",2/1/2020,1350
394549,"Durham, NC",3/1/2020,1351
394549,"Durham, NC",4/1/2020,1352
394549,"Durham, NC",5/1/2020,1354
394549,"Durham, NC",6/1/2020,1356
394549,"Durham, NC",7/1/2020,1358
394549,"Durham, NC",8/1/2020,1361
394549,"Durham, NC",9/1/2020,1365
394549,"Durham, NC",10/1/2020,1368
394549,"Durham, NC",11/1/2020,1376
394549,"Durham, NC",12/1/2020,1385
394549,"Durham, NC",1/1/2021,1393
394549,"Durham, NC",2/1/2021,1407
394549,"Durham, NC",3/1/2021,1420
394549,"Durham, NC",4/1/2021,1434
394549,"Durham, NC",5/1/2021,1448
394549,"Durham, NC",6/1/2021,1462
394549,"Durham, NC",7/1/2021,1476
394549,"Durham, NC",8/1/2021,1491
394549,"Durham, NC",9/1/2021,1506
394549,"Durham, NC",10/1/2021,1520
394995,"Port St. Lucie, FL",1/1/2019,1476
394995,"Port St. Lucie, FL",2/1/2019,1481
394995,"Port St. Lucie, FL",3/1/2019,1486
394995,"Port St. Lucie, FL",4/1/2019,1491
394995,"Port St. Lucie, FL",5/1/2019,1497
394995,"Port St. Lucie, FL",6/1/2019,1503
394995,"Port St. Lucie, FL",7/1/2019,1509
394995,"Port St. Lucie, FL",8/1/2019,1516
394995,"Port St. Lucie, FL",9/1/2019,1522
394995,"Port St. Lucie, FL",10/1/2019,1529
394995,"Port St. Lucie, FL",11/1/2019,1535
394995,"Port St. Lucie, FL",12/1/2019,1541
394995,"Port St. Lucie, FL",1/1/2020,1546
394995,"Port St. Lucie, FL",2/1/2020,1553
394995,"Port St. Lucie, FL",3/1/2020,1560
394995,"Port St. Lucie, FL",4/1/2020,1567
394995,"Port St. Lucie, FL",5/1/2020,1577
394995,"Port St. Lucie, FL",6/1/2020,1586
394995,"Port St. Lucie, FL",7/1/2020,1596
394995,"Port St. Lucie, FL",8/1/2020,1609
394995,"Port St. Lucie, FL",9/1/2020,1622
394995,"Port St. Lucie, FL",10/1/2020,1636
394995,"Port St. Lucie, FL",11/1/2020,1658
394995,"Port St. Lucie, FL",12/1/2020,1680
394995,"Port St. Lucie, FL",1/1/2021,1703
394995,"Port St. Lucie, FL",2/1/2021,1732
394995,"Port St. Lucie, FL",3/1/2021,1760
394995,"Port St. Lucie, FL",4/1/2021,1789
394995,"Port St. Lucie, FL",5/1/2021,1818
394995,"Port St. Lucie, FL",6/1/2021,1848
394995,"Port St. Lucie, FL",7/1/2021,1877
394995,"Port St. Lucie, FL",8/1/2021,1907
394995,"Port St. Lucie, FL",9/1/2021,1938
394995,"Port St. Lucie, FL",10/1/2021,1968
394602,"Fort Collins, CO",1/1/2019,1487
394602,"Fort Collins, CO",2/1/2019,1491
394602,"Fort Collins, CO",3/1/2019,1495
394602,"Fort Collins, CO",4/1/2019,1498
394602,"Fort Collins, CO",5/1/2019,1502
394602,"Fort Collins, CO",6/1/2019,1506
394602,"Fort Collins, CO",7/1/2019,1510
394602,"Fort Collins, CO",8/1/2019,1513
394602,"Fort Collins, CO",9/1/2019,1517
394602,"Fort Collins, CO",10/1/2019,1520
394602,"Fort Collins, CO",11/1/2019,1523
394602,"Fort Collins, CO",12/1/2019,1526
394602,"Fort Collins, CO",1/1/2020,1529
394602,"Fort Collins, CO",2/1/2020,1531
394602,"Fort Collins, CO",3/1/2020,1533
394602,"Fort Collins, CO",4/1/2020,1535
394602,"Fort Collins, CO",5/1/2020,1538
394602,"Fort Collins, CO",6/1/2020,1540
394602,"Fort Collins, CO",7/1/2020,1542
394602,"Fort Collins, CO",8/1/2020,1546
394602,"Fort Collins, CO",9/1/2020,1550
394602,"Fort Collins, CO",10/1/2020,1554
394602,"Fort Collins, CO",11/1/2020,1563
394602,"Fort Collins, CO",12/1/2020,1572
394602,"Fort Collins, CO",1/1/2021,1581
394602,"Fort Collins, CO",2/1/2021,1594
394602,"Fort Collins, CO",3/1/2021,1608
394602,"Fort Collins, CO",4/1/2021,1621
394602,"Fort Collins, CO",5/1/2021,1634
394602,"Fort Collins, CO",6/1/2021,1648
394602,"Fort Collins, CO",7/1/2021,1662
394602,"Fort Collins, CO",8/1/2021,1676
394602,"Fort Collins, CO",9/1/2021,1690
394602,"Fort Collins, CO",10/1/2021,1704
394405,"Boulder, CO",1/1/2019,1886
394405,"Boulder, CO",2/1/2019,1891
394405,"Boulder, CO",3/1/2019,1896
394405,"Boulder, CO",4/1/2019,1901
394405,"Boulder, CO",5/1/2019,1906
394405,"Boulder, CO",6/1/2019,1911
394405,"Boulder, CO",7/1/2019,1916
394405,"Boulder, CO",8/1/2019,1920
394405,"Boulder, CO",9/1/2019,1924
394405,"Boulder, CO",10/1/2019,1928
394405,"Boulder, CO",11/1/2019,1929
394405,"Boulder, CO",12/1/2019,1931
394405,"Boulder, CO",1/1/2020,1933
394405,"Boulder, CO",2/1/2020,1934
394405,"Boulder, CO",3/1/2020,1935
394405,"Boulder, CO",4/1/2020,1937
394405,"Boulder, CO",5/1/2020,1940
394405,"Boulder, CO",6/1/2020,1943
394405,"Boulder, CO",7/1/2020,1947
394405,"Boulder, CO",8/1/2020,1954
394405,"Boulder, CO",9/1/2020,1961
394405,"Boulder, CO",10/1/2020,1969
394405,"Boulder, CO",11/1/2020,1981
394405,"Boulder, CO",12/1/2020,1994
394405,"Boulder, CO",1/1/2021,2006
394405,"Boulder, CO",2/1/2021,2022
394405,"Boulder, CO",3/1/2021,2038
394405,"Boulder, CO",4/1/2021,2054
394405,"Boulder, CO",5/1/2021,2070
394405,"Boulder, CO",6/1/2021,2087
394405,"Boulder, CO",7/1/2021,2103
394405,"Boulder, CO",8/1/2021,2119
394405,"Boulder, CO",9/1/2021,2136
394405,"Boulder, CO",10/1/2021,2152
394623,"Gainesville, GA",1/1/2019,1223
394623,"Gainesville, GA",2/1/2019,1230
394623,"Gainesville, GA",3/1/2019,1237
394623,"Gainesville, GA",4/1/2019,1243
394623,"Gainesville, GA",5/1/2019,1249
394623,"Gainesville, GA",6/1/2019,1254
394623,"Gainesville, GA",7/1/2019,1260
394623,"Gainesville, GA",8/1/2019,1264
394623,"Gainesville, GA",9/1/2019,1267
394623,"Gainesville, GA",10/1/2019,1271
394623,"Gainesville, GA",11/1/2019,1273
394623,"Gainesville, GA",12/1/2019,1275
394623,"Gainesville, GA",1/1/2020,1277
394623,"Gainesville, GA",2/1/2020,1279
394623,"Gainesville, GA",3/1/2020,1282
394623,"Gainesville, GA",4/1/2020,1285
394623,"Gainesville, GA",5/1/2020,1290
394623,"Gainesville, GA",6/1/2020,1296
394623,"Gainesville, GA",7/1/2020,1301
394623,"Gainesville, GA",8/1/2020,1312
394623,"Gainesville, GA",9/1/2020,1322
394623,"Gainesville, GA",10/1/2020,1333
394623,"Gainesville, GA",11/1/2020,1352
394623,"Gainesville, GA",12/1/2020,1372
394623,"Gainesville, GA",1/1/2021,1392
394623,"Gainesville, GA",2/1/2021,1416
394623,"Gainesville, GA",3/1/2021,1439
394623,"Gainesville, GA",4/1/2021,1463
394623,"Gainesville, GA",6/1/2021,1511
394623,"Gainesville, GA",7/1/2021,1535
394623,"Gainesville, GA",8/1/2021,1560
394623,"Gainesville, GA",9/1/2021,1585
394623,"Gainesville, GA",10/1/2021,1610
